,sets,result,averaging,vol_cors,open_cors,vol_avg1,vol_std1,vol_avg2,vol_std2,open_avg1,open_std1,open_avg2,open_avg22
167,"['MAS', 'PKG']",88.33,55.24,0.557740574,0.9571354,2563409.375,4465251.985,670168.2832,897658.5618,12.98304082,28.06608544,30.72438273,74.02143027
168,"['SWKS', 'AMD']",88.28,45.41,0.392335655,0.832007944,2274847.488,3206440.405,35771116.36,41346216.41,36.00564274,68.5020819,19.6724921,15.2290584
169,"['PGR', 'MLM']",88.17,57.87,0.528057479,0.912244722,1998353.124,3664174.533,539456.0345,654059.3166,22.83740089,41.9174096,60.80070195,158.7646245
170,"['MLM', 'PGR']",88.17,57.87,0.528057479,0.912244722,539456.0345,654059.3166,1998353.124,3664174.533,60.80070195,158.7646245,22.83740089,41.9174096
171,"['TYL', 'KMX']",88.17,62.22,0.568318239,0.954545872,228745.0016,225884.3067,1301056.711,1969040.803,96.7630423,149.2252524,19.83975344,57.81774731
172,"['DIS', 'NVDA']",88.16,30.31,0.59680544,0.831970272,5988319.064,9201194.239,8289445.62,12400039.81,31.7534765,90.942805,129.1223763,109.4254827
173,"['IVZ', 'BKR']",87.93,24.89,0.640880181,0.8302505,2291997.435,4191239.889,3646610.351,4840110.528,8.278685677,27.28374652,16.80396791,44.53388161
174,"['EBAY', 'MTD']",87.88,63.42,0.535957682,0.968099374,13426158.61,18006815.15,136104.5951,175873.5797,10.23406851,28.30537164,243.9507015,425.3771991
175,"['J', 'TXN']",87.85,49.32,0.653786157,0.938853724,546913.611,1068921.534,3660542.879,6649829.321,17.22274062,58.04955899,36.08976192,70.20503378
176,"['PHM', 'LRCX']",87.7,45.27,0.636704696,0.946901471,4260665.565,6780882.916,1473438.383,2419528.844,9.802419389,22.141029,94.4387159,123.1696504
177,"['WYNN', 'IPGP']",87.67,22.76,0.513492258,0.535499371,1971190.875,2636561.542,382089.2726,449174.7318,37.43615149,127.3058998,55.01117336,107.1593326
178,"['AMAT', 'MS']",87.65,43.55,0.598677551,0.952300969,7411867.544,12817867.82,8667412.302,14291156.18,17.77729753,30.40818832,12.11689802,35.22417164
179,"['EXPE', 'PNC']",87.64,17.04,0.575423957,0.906377988,2020634.828,2538079.698,1420172.377,2713474.533,32.61928841,92.92077474,31.12410308,98.03329759
180,"['PNC', 'EXPE']",87.64,17.04,0.575423957,0.906377988,1420172.377,2713474.533,2020634.828,2538079.698,31.12410308,98.03329759,32.61928841,92.92077474
181,"['GOOGL', 'MCO']",87.61,48.89,0.71880645,0.984610953,2313554.605,2949090.934,1122520.932,1282830.274,387.2099169,773.56996,70.63492654,117.9115495
182,"['KEY', 'JCI']",87.48,22.31,0.575370315,0.797048256,5584248.362,11810482.16,3824035.597,4895763.7,4.098461147,13.66833531,6.972454128,36.85613168
183,"['TSN', 'AMD']",87.45,22.53,0.408366757,0.73635101,2221466.022,3628494.557,35771116.36,41346216.41,22.06735482,48.70092972,19.6724921,15.2290584
184,"['UNH', 'TFX']",87.44,21.14,0.513519618,0.988603936,2614798.103,4600124.712,282710.8522,268114.3822,88.70945678,148.7911483,104.2634394,174.7567899
185,"['MKTX', 'AMP']",87.43,59.96,0.533325931,0.867450861,253583.6089,247215.1768,751547.8976,1261410.648,138.1999937,156.8293406,37.17179293,110.4768534
186,"['BAC', 'KR']",87.36,35.41,0.601773525,0.734149146,77180827.87,107677446.8,5868227.756,9729567.739,7.817383325,19.06656735,8.816242104,24.97303935
187,"['KMB', 'KLAC']",87.28,50.65,0.644098834,0.870673643,995254.09,2021621.753,1146598.379,1760415.256,23.79828656,108.5849415,45.78533765,87.77655938
188,"['DISH', 'PXD']",87.03,4.4,0.548128989,0.820046435,1871869.073,2595191.538,977317.7243,1860592.173,14.86168436,44.06990067,37.99878538,141.7801987
189,"['ODFL', 'DHR']",87.03,61.12,0.572508696,0.99081396,719260.9785,882028.6055,3664785.252,3722857.681,46.40203312,63.48385953,45.43831449,83.38871277
190,"['ATVI', 'EFX']",87,52.01,0.524026884,0.946335274,5403706.863,7976603.139,1132271.455,873441.2396,22.98446713,37.28886769,39.6853687,96.53640453
191,"['ROP', 'TSN']",86.92,12.5,0.548930613,0.909361075,249320.5098,488914.6206,2221466.022,3628494.557,99.78064826,203.6275286,22.06735482,48.70092972
192,"['ROP', 'TSN']",86.92,12.5,0.548930613,0.909361075,249320.5098,488914.6206,2221466.022,3628494.557,99.78064826,203.6275286,22.06735482,48.70092972
193,"['IDXX', 'VZ']",86.85,48.05,0.527324753,0.876085114,569819.4321,627929.7179,14445786.53,15666461.22,102.8441906,131.7676321,6.611415125,49.06389753
194,"['HON', 'ABMD']",86.8,44.61,0.509975471,0.922448607,1584440.176,3378344.826,516035.1602,510582.6778,40.73619224,108.1093141,115.2222461,123.0537624
195,"['MU', 'BIO']",86.7,49.08,0.481072845,0.919512617,15481004.03,30949913.39,122696.8363,136799.4041,16.6244312,26.83416766,118.2821313,201.9266548
196,"['PWR', 'GIS']",86.69,67.92,0.536703098,0.702651026,1156808.52,1869381.923,1947536.256,3853347.795,8.911995478,31.06419948,8.545813975,50.9647199
197,"['CDW', 'TXN']",86.57,25.47,0.433554491,0.959474584,832548.2901,884863.8141,3660542.879,6649829.321,35.00124863,65.90331226,36.08976192,70.20503378
198,"['ICE', 'URI']",86.51,45.63,0.553071402,0.938452292,2295892.283,3369558.244,1317678.926,1890334.327,23.92200388,54.51227254,48.56041116,94.43641639
199,"['IDXX', 'URI']",86.43,77.15,0.563258627,0.922461147,569819.4321,627929.7179,1317678.926,1890334.327,102.8441906,131.7676321,48.56041116,94.43641639
200,"['SCHW', 'GPN']",86.42,43.6,0.593102531,0.892048944,5382871.504,9340043.186,1242041.096,1471104.37,12.61269347,31.34673421,53.66727017,76.54203619
201,"['GPN', 'SCHW']",86.42,43.6,0.593102531,0.892048944,1242041.096,1471104.37,5382871.504,9340043.186,53.66727017,76.54203619,12.61269347,31.34673421
202,"['KLAC', 'TSN']",86.36,34.52,0.58327498,0.847616453,1146598.379,1760415.256,2221466.022,3628494.557,45.78533765,87.77655938,22.06735482,48.70092972
203,"['USB', 'WRB']",86.22,10.06,0.628238679,0.868189086,4045047.874,8153800.914,850631.8236,825964.263,9.377776866,42.04785062,14.73359091,39.88074693
204,"['SHW', 'MSCI']",86.07,70.04,0.558329358,0.971929529,476661.6635,767288.7167,665964.6975,637707.7473,162.6049355,300.3799164,97.77451351,111.3184544
205,"['NVDA', 'IPGP']",86.06,75,0.516946272,0.898962,8289445.62,12400039.81,382089.2726,449174.7318,129.1223763,109.4254827,55.01117336,107.1593326
206,"['BWA', 'STX']",86,26.03,0.604886635,0.7960542,1466548.471,2255559.754,5097511.543,5480422.527,9.359737766,42.88367698,13.95789978,41.51774734
207,"['CPRT', 'BWA']",85.98,31.37,0.564452819,0.405123212,1620996.008,1479138.578,1466548.471,2255559.754,28.20992437,35.23718017,9.359737766,42.88367698
208,"['ACN', 'PKG']",85.96,63.85,0.546763037,0.931428816,2408884.4,2789898.888,670168.2832,897658.5618,51.86942884,116.7539252,30.72438273,74.02143027
209,"['GOOGL', 'SBUX']",85.78,33.7,0.709357587,0.962465036,2313554.605,2949090.934,5836032.417,10568445.65,387.2099169,773.56996,21.2267619,50.50927099
210,"['AMGN', 'MTD']",85.66,55.47,0.575488864,0.945242522,2345544.647,3820811.204,136104.5951,175873.5797,53.62489617,146.7706317,243.9507015,425.3771991
211,"['AMGN', 'MTD']",85.66,55.47,0.575488864,0.945242522,2345544.647,3820811.204,136104.5951,175873.5797,53.62489617,146.7706317,243.9507015,425.3771991
212,"['IBM', 'TYL']",85.61,50.56,0.56587463,0.098892661,2504139.117,4605454.271,228745.0016,225884.3067,25.36213378,161.2093684,96.7630423,149.2252524
213,"['NVDA', 'ADM']",85.61,37.46,0.628925697,0.697884319,8289445.62,12400039.81,1899388.917,3948987.207,129.1223763,109.4254827,6.923489463,40.10986492
214,"['CMI', 'ACN']",85.56,49.26,0.635773619,0.909723151,1067641.614,1784877.95,2408884.4,2789898.888,30.59346904,136.8279499,51.86942884,116.7539252
215,"['EBAY', 'NVDA']",85.55,55.5,0.519808774,0.943208952,13426158.61,18006815.15,8289445.62,12400039.81,10.23406851,28.30537164,129.1223763,109.4254827
216,"['CAT', 'UNP']",85.54,45.84,0.743516999,0.879905702,2939198.498,5609825.944,2051514.73,4338427.255,26.35399191,106.5402343,42.88058272,107.1575466
217,"['MTD', 'TROW']",85.48,51.03,0.59718112,0.947251969,136104.5951,175873.5797,756027.7799,1503262.376,243.9507015,425.3771991,22.88617784,85.24666659
218,"['WRB', 'MS']",85.31,30.63,0.599417197,0.912215679,850631.8236,825964.263,8667412.302,14291156.18,14.73359091,39.88074693,12.11689802,35.22417164
219,"['NVDA', 'GPC']",85.26,30.89,0.591043702,0.724226335,8289445.62,12400039.81,448285.9394,820487.0481,129.1223763,109.4254827,15.72004303,84.77046483
220,"['MS', 'ROP']",85.26,40.72,0.621661046,0.922020532,8667412.302,14291156.18,249320.5098,488914.6206,12.11689802,35.22417164,99.78064826,203.6275286
221,"['FRC', 'PFG']",85.13,43.42,0.514642171,0.847550551,951457.8573,946655.3437,908881.6075,1643990.187,29.58771129,69.1687167,12.42097416,45.90705999
222,"['SHW', 'GOOGL']",85.08,47.93,0.70124294,0.988504829,476661.6635,767288.7167,2313554.605,2949090.934,162.6049355,300.3799164,387.2099169,773.56996
223,"['EBAY', 'EL']",85.07,46.47,0.573973447,0.942308048,13426158.61,18006815.15,1075987.131,1904912.634,10.23406851,28.30537164,51.30661263,104.1737307
224,"['PAYC', 'TSCO']",85.06,40.56,0.513816217,0.756999348,560530.0176,631271.1584,1128829.983,1471976.718,104.39935,117.78483,26.78195034,73.46795785
225,"['APD', 'AMAT']",84.92,42.1,0.565339838,0.952171584,824115.4084,1305785.579,7411867.544,12817867.82,56.0167134,140.5791585,17.77729753,30.40818832
226,"['ADP', 'TTWO']",84.68,45.96,0.56965899,0.961732206,1331415.985,2262968.161,1534710.232,1938954.509,40.05463777,95.04575524,49.2916853,59.01029004
227,"['EBAY', 'TXN']",84.68,46.27,0.702716379,0.962579527,13426158.61,18006815.15,3660542.879,6649829.321,10.23406851,28.30537164,36.08976192,70.20503378
228,"['SWKS', 'VFC']",84.63,24.58,0.600424712,0.865359713,2274847.488,3206440.405,1678353.976,2827995.499,36.00564274,68.5020819,18.64289401,57.75404787
229,"['ODFL', 'TPR']",84.62,22.43,0.532582725,0.135458156,719260.9785,882028.6055,2750940.175,4209602.304,46.40203312,63.48385953,13.71621041,42.66148987
230,"['CPRT', 'LUV']",84.5,13.14,0.522216832,0.778975209,1620996.008,1479138.578,5195427.03,7403621.613,28.20992437,35.23718017,18.16511461,35.09344063
231,"['TJX', 'IPGP']",84.5,50.33,0.533533373,0.85374927,4110893.875,8149432.976,382089.2726,449174.7318,13.52847144,35.55401967,55.01117336,107.1593326
232,"['PFG', 'SBAC']",84.47,37.71,0.605818782,0.721465979,908881.6075,1643990.187,826811.5925,1115847.755,12.42097416,45.90705999,74.00861019,130.1794636
233,"['MS', 'ALGN']",84.3,81.81,0.544259032,0.92229672,8667412.302,14291156.18,883537.9526,940629.9563,12.11689802,35.22417164,115.815304,129.5362257
234,"['V', 'CSX']",84.29,33.96,0.624163644,0.974986508,7674566.174,11245979.82,4557638.946,7370373.659,55.98273251,89.30420546,20.56431745,42.12327378
235,"['ALB', 'TRV']",84.22,62.94,0.510227854,0.804845488,958011.0016,1217220.024,1210569.316,2093847.12,22.03766976,74.74643625,27.57796337,102.9356257
236,"['ABMD', 'ADSK']",84.19,73.04,0.494589891,0.907670656,516035.1602,510582.6778,1778101.86,2441764.323,115.2222461,123.0537624,61.43644768,89.62959076
237,"['ZBRA', 'TYL']",84.13,71.71,0.575374354,0.967585675,397991.6646,396929.5193,228745.0016,225884.3067,76.51167463,107.0376877,96.7630423,149.2252524
238,"['EQIX', 'BBY']",84.11,34.83,0.569650687,0.947940994,535749.6413,703503.1387,5007855.16,5426094.835,177.5264538,329.6986729,24.18102495,46.66013903
239,"['NFLX', 'AJG']",84.1,63.16,0.46563212,0.972213199,21404637.44,19626306.32,935065.4858,880574.0564,148.0154239,158.7334469,22.19822063,56.13709578
240,"['NTAP', 'TFC']",84.03,36.58,0.55903174,0.810812896,3230822.508,4213630.234,2234785.621,4779257.251,13.81671903,44.37531982,8.774759935,39.1217958
241,"['HSY', 'L']",83.94,19.72,0.620306361,0.673730444,685098.1264,1152020.183,632801.4629,1156954.311,26.24456195,98.8013389,5.114502881,43.46466828
242,"['ODFL', 'UNP']",83.78,56.79,0.603828542,0.967815609,719260.9785,882028.6055,2051514.73,4338427.255,46.40203312,63.48385953,42.88058272,107.1575466
243,"['IPGP', 'MCD']",83.74,48.88,0.539863725,0.893725998,382089.2726,449174.7318,2591644.679,4981881.446,55.01117336,107.1593326,43.72516604,130.4704489
244,"['PYPL', 'AME']",83.7,36.2,0.495896943,0.85025076,4557774.516,8428286.282,884455.8004,1248536.234,47.71127464,83.89056808,21.79565394,57.59694739
245,"['SHW', 'TDY']",83.57,39.66,0.520120041,0.978396422,476661.6635,767288.7167,198544.234,180047.5169,162.6049355,300.3799164,94.64197798,145.6191617
246,"['ROK', 'MXIM']",83.5,47.88,0.589424092,0.974962802,559976.1814,1020893.325,1777204.847,2560010.489,46.56190642,131.8570561,14.18979193,41.17356379
247,"['INTU', 'GOOGL']",83.44,40.67,0.697326601,0.979186115,1041859.585,1767834.247,2313554.605,2949090.934,84.96490521,134.8659078,387.2099169,773.56996
248,"['AMAT', 'ITW']",83.42,49.31,0.657507583,0.984143382,7411867.544,12817867.82,1158588.002,1935037.743,17.77729753,30.40818832,43.95267645,108.9640127
249,"['RL', 'MSFT']",83.38,1.07,0.522332107,0.194322117,830964.7964,1107462.018,20879818.84,37381956.1,32.66964005,124.943246,52.07684086,72.96795
250,"['ROL', 'MSCI']",83.31,75.51,0.517831674,0.967965621,1509418.438,1156731.743,665964.6975,637707.7473,8.733654157,15.1531644,97.77451351,111.3184544
251,"['UNP', 'A']",83.29,35.06,0.651162117,0.970885379,2051514.73,4338427.255,2162644.353,3101354.238,42.88058272,107.1575466,21.2929357,50.96209492
252,"['JBHT', 'CPRT']",83.28,68.91,0.517768582,0.910664785,583769.0446,911976.2416,1620996.008,1479138.578,25.1101494,84.83179975,28.20992437,35.23718017
253,"['GRMN', 'SWKS']",83.16,30.52,0.54359578,0.86124495,952506.1247,1213186.571,2274847.488,3206440.405,20.25586779,55.29266189,36.00564274,68.5020819
254,"['DVN', 'TFX']",83.09,-12.1,0.562018041,0.071837837,4121172.644,5674094.358,282710.8522,268114.3822,20.04533373,46.58212156,104.2634394,174.7567899
255,"['NEM', 'AAPL']",83.05,75.03,0.546120216,0.652264749,3782411.463,7461306.039,200298228.3,255311632.6,13.55812155,38.64837112,24.43861976,36.21531005
256,"['BAC', 'PGR']",83.03,58.67,0.700312186,0.925672914,77180827.87,107677446.8,1998353.124,3664174.533,7.817383325,19.06656735,22.83740089,41.9174096
257,"['DVA', 'NVR']",82.91,67.14,0.548745225,0.761558227,1051227.688,1568358.482,23458.1946,32783.94915,14.45923514,63.91087606,1075.352819,1902.356607
258,"['CAT', 'CAG']",82.87,61.53,0.603328926,0.653570887,2939198.498,5609825.944,2866118.326,4531951.334,26.35399191,106.5402343,6.545154569,29.14334143
259,"['DVN', 'CPRT']",82.83,15.75,0.540223013,0.103178135,4121172.644,5674094.358,1620996.008,1479138.578,20.04533373,46.58212156,28.20992437,35.23718017
260,"['LUV', 'LKQ']",82.79,-28.16,0.532422291,0.886091775,5195427.03,7403621.613,1735672.345,1985809.337,18.16511461,35.09344063,7.209681316,27.15312475
261,"['LRCX', 'JBHT']",82.71,61.17,0.539512639,0.923494304,1473438.383,2419528.844,583769.0446,911976.2416,94.4387159,123.1696504,25.1101494,84.83179975
262,"['AVY', 'CPRT']",82.66,67.37,0.516278321,0.953380602,453600.7778,784455.2245,1620996.008,1479138.578,33.55147061,72.21291221,28.20992437,35.23718017
263,"['CPRT', 'PEG']",82.66,51.91,0.539321154,0.930839803,1620996.008,1479138.578,1296635.548,3003247.517,28.20992437,35.23718017,9.495213905,42.91145406
264,"['LVS', 'AAPL']",82.64,35.48,0.74573114,0.541042714,5661259.603,6686918.673,200298228.3,255311632.6,10.72429672,56.55207389,24.43861976,36.21531005
265,"['SWKS', 'TRV']",82.62,35.8,0.676689939,0.901658793,2274847.488,3206440.405,1210569.316,2093847.12,36.00564274,68.5020819,27.57796337,102.9356257
266,"['HSY', 'GPN']",82.62,38.69,0.544579225,0.936379648,685098.1264,1152020.183,1242041.096,1471104.37,26.24456195,98.8013389,53.66727017,76.54203619
267,"['AES', 'TIF']",82.6,43.43,0.555986204,0.800807431,2702761.294,5759756.575,1454245.616,1816932.013,2.544483385,13.26263408,21.70833279,88.67391144
268,"['DPZ', 'IDXX']",82.37,55.22,0.516639841,0.980774883,610995.6791,738126.7382,569819.4321,627929.7179,109.9059282,151.8159436,102.8441906,131.7676321
269,"['MKC', 'MU']",82.34,45.69,0.596514127,0.900982048,909127.0166,1484218.474,15481004.03,30949913.39,20.44767002,48.40889549,16.6244312,26.83416766
270,"['SHW', 'CAT']",82.32,52.98,0.713249048,0.858362851,476661.6635,767288.7167,2939198.498,5609825.944,162.6049355,300.3799164,26.35399191,106.5402343
271,"['NEE', 'SNPS']",82.2,71.18,0.594161533,0.986670956,3551611.656,8154681.089,751604.0426,896661.6607,16.16642455,32.51236392,49.77744917,70.85367107
272,"['TRV', 'MCO']",82.15,42.24,0.744628726,0.887756016,1210569.316,2093847.12,1122520.932,1282830.274,27.57796337,102.9356257,70.63492654,117.9115495
273,"['TDY', 'URI']",82.1,53.53,0.528252182,0.910066053,198544.234,180047.5169,1317678.926,1890334.327,94.64197798,145.6191617,48.56041116,94.43641639
274,"['AMD', 'ACN']",81.95,58.32,0.444167511,0.922159729,35771116.36,41346216.41,2408884.4,2789898.888,19.6724921,15.2290584,51.86942884,116.7539252
275,"['TMUS', 'IDXX']",81.92,56.47,0.548147389,0.983992306,3937925.796,4212620.163,569819.4321,627929.7179,26.84065415,48.39704409,102.8441906,131.7676321
276,"['EQR', 'CPB']",81.81,18.57,0.573271802,0.65401891,982211.8385,1997266.23,1598018.404,2173999.921,8.840715836,64.90489471,8.491629453,44.60500993
277,"['NOV', 'PFG']",81.8,-4.41,0.661635026,0.297470644,2198567.712,4435135.335,908881.6075,1643990.187,20.23115997,46.16932811,12.42097416,45.90705999
278,"['CDW', 'AES']",81.78,34.34,0.486415059,0.332518737,832548.2901,884863.8141,2702761.294,5759756.575,35.00124863,65.90331226,2.544483385,13.26263408
279,"['IDXX', 'ECL']",81.58,36.88,0.53329917,0.958249036,569819.4321,627929.7179,1547117.287,1378707.628,102.8441906,131.7676321,45.4220588,120.0523678
280,"['K', 'AMD']",81.54,41.23,0.580235051,0.537691129,1105631.895,2133114.859,35771116.36,41346216.41,7.656785746,63.44044491,19.6724921,15.2290584
281,"['MS', 'DPZ']",81.53,37.45,0.576960543,0.915914523,8667412.302,14291156.18,610995.6791,738126.7382,12.11689802,35.22417164,109.9059282,151.8159436
282,"['RF', 'YUM']",81.47,19.06,0.634550648,0.901462215,8440735.842,15847439.65,3027722.462,3874679.629,4.014521695,11.18895511,21.24675603,66.14131081
283,"['DISCA', 'IDXX']",81.46,43.45,0.526550755,0.350669445,2093228.266,3732883.275,569819.4321,627929.7179,6.713719318,28.9070342,102.8441906,131.7676321
284,"['JBHT', 'PEG']",81.46,41.29,0.557289266,0.929877348,583769.0446,911976.2416,1296635.548,3003247.517,25.1101494,84.83179975,9.495213905,42.91145406
285,"['COG', 'ADSK']",81.43,39.93,0.55534386,0.357256648,3604812.514,6526959.913,1778101.86,2441764.323,6.787093902,24.18179877,61.43644768,89.62959076
286,"['COP', 'PXD']",81.4,-19.36,0.684623173,0.770712242,4553221.714,8218137.656,977317.7243,1860592.173,11.55769236,56.66002101,37.99878538,141.7801987
287,"['AAPL', 'GOOG']",81.36,76.27,0.825607438,0.953820504,200298228.3,255311632.6,2350907.267,2849825.744,24.43861976,36.21531005,387.3627256,765.5999878
288,"['AES', 'TSCO']",81.31,56.77,0.551615286,0.788895753,2702761.294,5759756.575,1128829.983,1471976.718,2.544483385,13.26263408,26.78195034,73.46795785
289,"['AES', 'TSCO']",81.31,56.77,0.551615286,0.788895753,2702761.294,5759756.575,1128829.983,1471976.718,2.544483385,13.26263408,26.78195034,73.46795785
290,"['CPRT', 'AIG']",81.28,31.91,0.519328543,0.482159228,1620996.008,1479138.578,11388079.57,8788995.034,28.20992437,35.23718017,12.43240941,47.45838297
291,"['BIO', 'WDC']",81.11,45.17,0.604545435,0.448143655,122696.8363,136799.4041,2721942.721,4210545.848,118.2821313,201.9266548,22.72718785,61.4292809
292,"['ALB', 'LVS']",81.09,37.28,0.475211469,0.698712354,958011.0016,1217220.024,5661259.603,6686918.673,22.03766976,74.74643625,10.72429672,56.55207389
293,"['PKI', 'DE']",81.05,53.56,0.608761881,0.966625586,531953.065,841110.1311,1711557.076,3000544.736,27.35373791,57.43129123,40.71833654,112.8017481
294,"['IDXX', 'PAYX']",81.04,54.87,0.569881175,0.953998539,569819.4321,627929.7179,1205519.431,2267956.536,102.8441906,131.7676321,17.96768754,53.55514901
295,"['IPGP', 'HON']",80.98,58.57,0.545269963,0.913411126,382089.2726,449174.7318,1584440.176,3378344.826,55.01117336,107.1593326,40.73619224,108.1093141
